MeetID,MeetPath,Federation,Date,MeetCountry,MeetState,MeetTown,MeetName
1826,nsf/1199,NSF,2008-09-22,Norway,,Skedsmo,Klubbmesterskap
1827,nsf/12,NSF,2000-02-12,Norway,,Askim,Seriestevne
1828,nsf/120,NSF,2000-12-09,Norway,,Sandnes,KM Markløft
1829,nsf/1200,NSF,2008-09-17,Norway,,Askim,Seriestevne
1830,nsf/1201,NSF,2008-08-23,Norway,,Bergen,Åpent stevne
1831,nsf/1202,NSF,2008-09-20,Norway,,Sande,Benkpress-cup
1832,nsf/1205,NSF,2008-10-04,Norway,,Bergen,Åpent stevne
1833,nsf/1206,NSF,2008-09-29,Norway,,Gressvik,Åpent stevne
1834,nsf/1207,NSF,2008-09-24,Norway,,Fræna,Klubbstevne
1835,nsf/1208,NSF,2008-09-27,Norway,,Ganddal,Klubbstevne
1836,nsf/1209,NSF,2008-10-18,Norway,,Trondheim,Midt-Norsk Mesterskap Styrkeløft
1837,nsf/121,NSF,2000-12-10,Norway,,Oslo,Klubbstevne
1838,nsf/1210,NSF,2008-10-18,Norway,,Trondheim,Midt-Norsk Mesterskap Benkpress
1839,nsf/1211,NSF,2008-10-19,Norway,,Moss,Syd-Norsk Benkpress
1840,nsf/1212,NSF,2008-10-18,Norway,,Moss,Syd-Norsk Styrkeløft
1841,nsf/1213,NSF,2008-09-27,Norway,,Alta,Kalottlandskampen
1842,nsf/1216,NSF,2008-09-30,Norway,,Lørenskog,Klubbmesterskap
1843,nsf/1218,NSF,2008-10-11,Norway,,Hommersåk,Åpent stevne
1844,nsf/122,NSF,2000-12-16,Norway,,Trondheim,Klubbstevne
1845,nsf/1223,NSF,2008-11-15,Norway,,Sandnes,NM U/Jr/Vet
1846,nsf/1224,NSF,2008-11-06,Norway,,Fræna,Klubbstevne
1847,nsf/1225,NSF,2008-10-31,Norway,,Sandnes,Seriestevne
1848,nsf/1226,NSF,2008-11-01,Norway,,Island,Nasjonalt stevne
1849,nsf/1227,NSF,2008-10-26,Norway,,Halden,Seriestevne
1850,nsf/123,NSF,2000-12-16,Norway,,Stavanger,Klubbstevne
1851,nsf/1232,NSF,2008-11-22,Norway,,Ulefoss,Åpent stevne
1852,nsf/1234,NSF,1998-05-15,Norway,,Fredrikstad,Seriestevne
1853,nsf/1235,NSF,1998-05-23,Norway,,Sande,Benk-cup
1854,nsf/1236,NSF,1998-06-20,Norway,,Skogn,Lagseriestevne
1855,nsf/1238,NSF,1998-04-29,Norway,,Hommersåk,Lagserien
1856,nsf/1239,NSF,1998-04-29,Norway,,Sande,Klubbstevne
1857,nsf/124,NSF,2000-12-16,Norway,,Mo i Rana,Klubbstevne
1858,nsf/1241,NSF,1998-04-25,Norway,,Gruben,Lagserien
1859,nsf/1242,NSF,1998-04-25,Norway,,Grunerløkka Oslo,Seriestevne
1860,nsf/1243,NSF,1998-04-25,Norway,,Brumunddal,Seriestevne
1861,nsf/1244,NSF,1998-04-25,Norway,,Bergen,Klubbstevne
1862,nsf/1245,NSF,1998-04-24,Norway,,Alta,Seriestevne
1863,nsf/1247,NSF,1998-10-17,Norway,,Dokka,RM-Øst
1864,nsf/1248,NSF,1998-10-10,Norway,,Skogn,RM-Midt
1865,nsf/1249,NSF,1998-10-10,Norway,,Florøhallen,RM- Vest
1866,nsf/125,NSF,2001-01-06,Norway,,Odderneshallen,Kretsstevne
1867,nsf/1250,NSF,1998-09-26,Norway,,Kristiansand,RM-Sør
1868,nsf/1251,NSF,1998-01-28,Norway,,Bjølsen Oslo,Seriestevne
1869,nsf/1252,NSF,1998-01-25,Norway,,Askim,Seriestevne
1870,nsf/1254,NSF,1998-02-20,Norway,,Voss,Klubbstevne
1871,nsf/1259,NSF,2008-11-19,Norway,,Fræna,Klubbstevne
1872,nsf/126,NSF,2001-01-13,Norway,,Alta,Nord Norsk Mesterskap
1873,nsf/1260,NSF,1998-01-17,Norway,,Sande,Syd-norsk
1874,nsf/1261,NSF,1998-04-25,Norway,,Halden,KM
1875,nsf/1262,NSF,1998-11-22,Norway,,Askim,KM Benkpress
1876,nsf/1263,NSF,1998-02-28,Norway,,Skogn,Klubbstevne
1877,nsf/1267,NSF,2008-11-24,Norway,,Gruben,Klubbstevne
1878,nsf/1268,NSF,2006-12-09,Norway,,Fræna,Midt-Norsk benkpress
1879,nsf/127,NSF,2001-01-20,Norway,,Brumunddal,Klubbmesterskap
1880,nsf/1272,NSF,2008-12-06,Norway,,Spikkestad,Benk-cup
1881,nsf/1273,NSF,2008-12-12,Norway,,Steinkjer,Klubbstevne
1882,nsf/1275,NSF,2008-12-13,Norway,,Bjølsenhallen,Åpent stevne
1883,nsf/1277,NSF,2008-12-10,Norway,,Brumunddal,Klubbmesterskap benkpress
1884,nsf/1279,NSF,2008-12-13,Norway,,Fræna,Klubbmesterskap
1885,nsf/128,NSF,2001-01-20,Norway,,Skoger,Kretsstevne
1886,nsf/1281,NSF,2008-12-13,Norway,,Gruben,Klubbstevne
1887,nsf/1282,NSF,2008-12-13,Norway,,Røros,Klubbstevne
1888,nsf/1283,NSF,2008-12-13,Norway,,Stavanger,Klubbstevne
1889,nsf/1284,NSF,2008-12-13,Norway,,Sande,Julestevne
1890,nsf/1285,NSF,2008-12-13,Norway,,Haukelandshallen,Klubbstevne
1891,nsf/1286,NSF,2008-12-13,Norway,,Hommersåk,Klubbstevne
1892,nsf/1287,NSF,2000-12-20,Norway,,,test
1893,nsf/1289,NSF,2008-12-13,Norway,,Ganddal,Julestevne
1894,nsf/129,NSF,2001-01-20,Norway,,Askim,Seriestevne
1895,nsf/1290,NSF,2008-12-12,Norway,,Melhus,Klubbstevne
1896,nsf/1291,NSF,2008-12-22,Norway,,Gressvik,Åpent stevne
1897,nsf/1292,NSF,1998-06-13,Norway,,Trondheim,Seriestevne
1898,nsf/1293,NSF,1998-06-13,Norway,,Sandehallen,Klubbstevne
1899,nsf/1295,NSF,1998-10-24,Norway,,Voss,Klubbstevne
1900,nsf/1296,NSF,1998-12-21,Norway,,Stavanger,Klubbmesterskap
1901,nsf/1297,NSF,1998-10-27,Norway,,Halden,Seriestevne
1902,nsf/1298,NSF,1998-10-04,Norway,,Askim,Seriestevne
1903,nsf/1299,NSF,1998-10-10,Norway,,Sandehallen,Kretstevne
1904,nsf/13,NSF,2000-02-12,Norway,,Brumunddal,Seriestevne
1905,nsf/130,NSF,2001-01-27,Norway,,,Landskamp
1906,nsf/1300,NSF,1998-10-10,Norway,,Grunerløkka,Seriestevne
1907,nsf/1301,NSF,1998-09-26,Norway,,Brumunddal,Seriestevne
1908,nsf/1302,NSF,1998-09-18,Norway,,Fredrikstad,Seriestevne
1909,nsf/1303,NSF,1998-09-26,Norway,,Gruben,Seriestevne
1910,nsf/1304,NSF,1998-06-07,Norway,,Grunerløkka,Seriestevne
1911,nsf/1305,NSF,1998-08-29,Norway,,Brumunddal,Seriestevne
1912,nsf/1306,NSF,1998-09-12,Norway,,Høyang hallen,Benk-cup
1913,nsf/1307,NSF,1998-07-25,Norway,,Sundbyfoss,Klubbstevne
1914,nsf/1308,NSF,1998-06-15,Norway,,Hommersåk,Seriestevne
1915,nsf/1309,NSF,1998-06-18,Norway,,Halden,Seriestevne
1916,nsf/131,NSF,2001-01-27,Norway,,Hammerfest,Klubbstevne
1917,nsf/1310,NSF,1998-06-06,Norway,,Sundbyfoss,Klubbstevne
1918,nsf/1311,NSF,1998-06-06,Norway,,Askim,Seriestevne
1919,nsf/1312,NSF,1998-06-12,Norway,,Sandnes,Seriestevne
1920,nsf/1314,NSF,2008-12-20,Norway,,Varhol,Julestevne
1921,nsf/1316,NSF,1998-04-05,Norway,,Askim,Seriestevne
1922,nsf/1317,NSF,1998-08-22,Norway,,Lisleby,NM Benkpress
1923,nsf/1318,NSF,1998-11-07,Norway,,Alta,Junior NM
1924,nsf/132,NSF,2001-01-27,Norway,,Sande,Kretsstevne
1925,nsf/1320,NSF,1998-02-14,Norway,,Holmestrand,B og veteran NM
1926,nsf/1321,NSF,2008-11-07,Norway,,Skoger,Klubbstevne
1927,nsf/1322,NSF,2009-01-17,Norway,,Haukelandshallen,Åpent stevne
1928,nsf/1323,NSF,2008-12-08,Norway,,Halden,Seriestevne
1929,nsf/1324,NSF,2009-01-10,Norway,,Odderneshallen,Klubbstevne
1930,nsf/1325,NSF,2008-12-20,Norway,,Haukelandshallen,Åpent stevne
1931,nsf/1326,NSF,2008-11-15,Norway,,Odderneshallen,Klubbstevne
1932,nsf/133,NSF,2001-02-03,Norway,,Oslo,Klubbmesterskap
1933,nsf/134,NSF,2001-02-03,Norway,,Voss,Klubbstevne
1934,nsf/1344,NSF,2009-01-24,Norway,,Sande,Åpent stevne
1935,nsf/1346,NSF,1997-02-23,Norway,,Lillestrøm,Veteran NM
1936,nsf/135,NSF,2001-02-05,Norway,,Halden,Klubbmesterskap benk
1937,nsf/1351,NSF,2009-02-07,Norway,,Varhol,Åpent Stevne
1938,nsf/1353,NSF,2009-02-13,Norway,,Steinkjer,Klubbstevne
1939,nsf/1357,NSF,2009-02-21,Norway,,Askim,RM Styrkeløftregion Øst
1940,nsf/1358,NSF,2009-02-21,Norway,,Sogndal,RM Styrkeløftregion Vest
1941,nsf/136,NSF,2001-02-10,Norway,,Lademoen,Midt-Norsk Mesterskap
1942,nsf/1360,NSF,2009-02-21,Norway,,Fræna,RM Styrkeløft Midt-Norge
1943,nsf/1361,NSF,2009-02-21,Norway,,Sande,RM Østafjell
1944,nsf/1363,NSF,2009-02-21,Norway,,Fræna,RM Benkpress Midt-Norge
1945,nsf/1364,NSF,2009-01-22,Norway,,Gressvik,Klubbstevne
1946,nsf/1365,NSF,2009-01-31,Norway,,Gøteborg Sverige,Gøteborg Cup
1947,nsf/1366,NSF,2009-02-11,Norway,,Halden,Klubbmesterskap
1948,nsf/1367,NSF,2009-02-21,Norway,,Tysværtunet,RM Sør-vest
1949,nsf/1368,NSF,2009-02-21,Norway,,Gruben,RM Nord
1950,nsf/1369,NSF,2009-02-21,Norway,,Brumunddal,RM Hedmark-Oppland
1951,nsf/137,NSF,2001-02-10,Norway,,Spikkestad,Benk Cup
1952,nsf/1370,NSF,1998-05-02,Norway,,Lademoen Skole,KM Trønderlag
1953,nsf/1371,NSF,1998-05-16,Norway,,Brumunddal,KM Hedmark - Oppland
1954,nsf/1372,NSF,1998-06-06,Norway,,Gruben,KM Nordland
1955,nsf/1373,NSF,1998-06-06,Norway,,Oslo,KM Oslo-Akershus
1956,nsf/1374,NSF,1998-10-24,Norway,,,RM
1957,nsf/1375,NSF,1998-08-15,Norway,,Steinkjer,KM benkpress Tr.lag
1958,nsf/1376,NSF,1998-02-14,Norway,,Skogn,Midt-Norsk
1959,nsf/1377,NSF,2009-02-27,Norway,,Haukelandshallen,Åpent stevne
1960,nsf/1379,NSF,2009-02-28,Norway,,Sande,Klubbstevne
1961,nsf/138,NSF,2001-02-10,Norway,,Brumundddal,Seriestevne
1962,nsf/1380,NSF,2009-02-27,Norway,,Varhol Fræna,Klubbstevne
1963,nsf/1383,NSF,2009-03-04,Norway,,Fræna,Klubbstevne
1964,nsf/1384,NSF,2009-03-07,Norway,,Sandehallen,Benk-Cup
1965,nsf/1385,NSF,2009-03-18,Norway,,Halden,Klubbmesterskap
1966,nsf/1387,NSF,2009-03-29,Norway,,Bergen,NM Benkpress
1967,nsf/139,NSF,2001-02-16,Norway,,Steinkjer,Klubbstevne
1968,nsf/1392,NSF,2009-04-02,Norway,,Tysvær,Klubbstevne
1969,nsf/1394,NSF,2009-04-04,Norway,,Sande,Åpent stevne
1970,nsf/1395,NSF,2009-04-10,Norway,,Elnesvågen,Åpent stevne
1971,nsf/1396,NSF,2009-04-15,Norway,,Brumunddal,Seriestevne
1972,nsf/1397,NSF,2009-04-20,Norway,,Gressvik,Åpent stevne
1973,nsf/1398,NSF,2009-04-22,Norway,,Bjølsenhallen,Åpent stevne
1974,nsf/1399,NSF,2009-04-25,Norway,,Elnesvågen,Åpent stevne
1975,nsf/14,NSF,2000-02-12,Norway,,Skoger,Kretsstevne
1976,nsf/140,NSF,2001-02-16,Norway,,Hommersåk,Seriestevne
1977,nsf/1400,NSF,2009-04-18,Norway,,Island,Islandske mesterskap
1978,nsf/1401,NSF,2009-04-27,Norway,,Skedsmokorset,Åpent stevne
1979,nsf/1402,NSF,2009-04-29,Norway,,Sandnes,Seriestevne
1980,nsf/1403,NSF,2009-05-02,Norway,,Gruva,Klubbmesterskap
1981,nsf/1404,NSF,2009-04-22,Norway,,Askim,Seriestevne
1982,nsf/1405,NSF,2009-03-07,Norway,,Finnmark,Finnmarkmesterskapet
1983,nsf/1408,NSF,2009-05-13,Norway,,Brumunddal,Seriestevne
1984,nsf/1409,NSF,2009-05-23,Norway,,Ulefoss,Benkpress-Cup
1985,nsf/141,NSF,2001-02-17,Norway,,Sundbyfoss,Klubbmesterskap
1986,nsf/1410,NSF,2009-05-09,Norway,,Vedum AIS,Seriestevne
1987,nsf/1411,NSF,2009-05-09,Norway,,Odderneshallen,Klubbmesterskap
1988,nsf/1414,NSF,2009-05-30,Norway,,Moss,Åpent stevne
1989,nsf/1415,NSF,2009-05-30,Norway,,Skogn,Klubbstevne
1990,nsf/1419,NSF,2009-06-01,Norway,,Fræna,Klubbstevne
1991,nsf/142,NSF,2001-02-17,Norway,,Sandnes,Seriestevne
1992,nsf/1420,NSF,2009-06-20,Norway,,Brumunddal,Nasjonalt Ungdom- og Junior
1993,nsf/1423,NSF,2009-06-16,Norway,,Bergen,Klubbstevne
1994,nsf/1424,NSF,2009-06-20,Norway,,Stavanger,Klubbstevne
1995,nsf/1425,NSF,2009-06-24,Norway,,Sandehallen,klubbmesterskap
1996,nsf/1427,NSF,1999-02-20,Norway,,Bergen,NM veteran
1997,nsf/1428,NSF,2009-06-27,Norway,,Spikkestad,Åpent stevne
1998,nsf/143,NSF,2001-02-19,Norway,,,Seriestevne
1999,nsf/1430,NSF,2009-06-27,Norway,,Askim,Åpent stevne
2000,nsf/1431,NSF,2009-07-17,Norway,,Halden,Seriestevne
2001,nsf/1434,NSF,2009-07-22,Norway,,Fræna,Klubbstevne
2002,nsf/1435,NSF,2009-07-14,Norway,,Fræna,Klubbstevne
2003,nsf/1440,NSF,2009-08-15,Norway,,Gruva,Klubbstevne
2004,nsf/1441,NSF,2009-08-22,Norway,,Gruva,Klubbstevne
2005,nsf/1442,NSF,2009-08-29,Norway,,Spikkestad,Åpent stevne
2006,nsf/1443,NSF,2009-08-29,Norway,,Bergen,Åpent stevne
2007,nsf/1444,NSF,2009-08-22,Norway,,Fræna,Klubbstevne
2008,nsf/1446,NSF,2009-09-07,Norway,,Skedsmo,Åpent stevne
2009,nsf/145,NSF,2001-02-21,Norway,,Stavanger,Seriestevne
2010,nsf/1450,NSF,2009-09-12,Norway,,Varhol,Åpent stevne
2011,nsf/1451,NSF,2009-09-26,Norway,,Sandehallen,Benk-cup
2012,nsf/1452,NSF,2009-09-26,Norway,,Haugesund,Klubbstevne
2013,nsf/1454,NSF,2009-09-21,Norway,,Varhol Fræna,Klubbstevne
2014,nsf/1456,NSF,2009-09-26,Norway,,Odderneshallen,Klubbstevne
2015,nsf/1458,NSF,2009-10-03,Norway,,Steinkjer,Klubbstevne
2016,nsf/146,NSF,2001-02-24,Norway,,Hammerfest,B-og Veteran NM
2017,nsf/1460,NSF,2009-08-28,Norway,,Haukelandshallen Bergen,Åpent stevne
2018,nsf/1461,NSF,2009-10-06,Norway,,Lørenskoghallen,Klubbmesterskap
2019,nsf/1463,NSF,2009-10-17,Norway,,Moss,Syd-Norsk mesterskap
2020,nsf/1464,NSF,2009-10-17,Norway,,Trondheim,Åpent stevne
2021,nsf/1468,NSF,2009-10-18,Norway,,Melløs Skole,Syd Norsk Benkpress
2022,nsf/147,NSF,2001-02-24,Norway,,Mo i Rana,Seriestevne
2023,nsf/148,NSF,2001-02-26,Norway,,Halden,Seriestevne
2024,nsf/1482,NSF,2009-08-22,Norway,,Ganddal,Klubbstevne
2025,nsf/1483,NSF,2009-10-24,Norway,,Rana,Seriestevne
2026,nsf/1484,NSF,2009-10-31,Norway,,Fræna,Åpent stevne
2027,nsf/1485,NSF,2009-10-28,Norway,,Halden,Seriestevne
2028,nsf/1486,NSF,2009-10-16,Norway,,Fræna,Åpent stevne
2029,nsf/1488,NSF,2009-10-30,Norway,,Bergen,Åpent stevne
2030,nsf/149,NSF,2001-02-28,Norway,,Trondheim,Seriestevne
2031,nsf/1490,NSF,2009-10-30,Norway,,Elnesvågen,Åpent stevne
2032,nsf/1491,NSF,2009-11-13,Norway,,Alta,NM Ungdom Junior og Veteran
2033,nsf/1492,NSF,2009-11-07,Norway,,Varhol,Klubbstevne
2034,nsf/1493,NSF,2009-11-07,Norway,,Drammen,Åpent stevne
2035,nsf/1494,NSF,2009-11-20,Norway,,Bergen,Åpent stevne
2036,nsf/1495,NSF,2009-11-21,Norway,,Kristiansand,Klubb stevne
2037,nsf/1496,NSF,2009-11-23,Norway,,Skedsmo,Åpent stevne/Klubbmesterskap
2038,nsf/1497,NSF,2009-12-02,Norway,,Askim Bedriftsenter,Åpent stevne
2039,nsf/15,NSF,2000-02-14,Norway,,Lillestrøm,Seriestevne
2040,nsf/150,NSF,2001-03-03,Norway,,Florø,Klubbstevne
2041,nsf/1508,NSF,2009-12-05,Norway,,Spikkestad,Benk-cup
2042,nsf/1509,NSF,2009-12-02,Norway,,Sandnes,Klubbstevne
2043,nsf/151,NSF,2001-03-10,Norway,,Brumunddal,Seriestevne
2044,nsf/1510,NSF,2009-12-09,Norway,,Halden,Klubbstevne
2045,nsf/1512,NSF,2009-12-12,Norway,,Bjølsenhallen,Åpent stevne
2046,nsf/1513,NSF,2009-12-12,Norway,,Sandehallen,Åpent stevne
2047,nsf/1514,NSF,2009-12-12,Norway,,Røros,Åpent stevne
2048,nsf/1515,NSF,2009-12-12,Norway,,Odinhallen Bergen,Åpent stevne
2049,nsf/1516,NSF,2009-12-13,Norway,,Haugesund,Klubbstevne
2050,nsf/1517,NSF,2009-12-12,Norway,,Stavanger,Klubbstevne
2051,nsf/1518,NSF,2009-12-12,Norway,,Hommersåk,Åpent stevne
2052,nsf/1519,NSF,2009-12-09,Norway,,Brumunddal,Seriestevne
2053,nsf/152,NSF,2001-03-10,Norway,,Oslo,Benk Cup
2054,nsf/1520,NSF,2009-12-12,Norway,,Melhus,Klubbstevne
2055,nsf/1521,NSF,2009-12-19,Norway,,Trondheim,Klubbstevne
2056,nsf/1522,NSF,2009-12-19,Norway,,Skogn,Åpent stevne
2057,nsf/1523,NSF,2009-12-19,Norway,,Haukelandshallen,Åpent stevne
2058,nsf/1524,NSF,2009-12-19,Norway,,Gruben,Åpent stevne
2059,nsf/1525,NSF,2009-12-19,Norway,,Elnesvågen,Åpent stevne
2060,nsf/1526,NSF,2009-12-22,Norway,,Gressvik,Åpent Stevne
2061,nsf/1527,NSF,2009-12-30,Norway,,Elnesvågen,Klubbstevne
2062,nsf/1528,NSF,2009-12-30,Norway,,Elnesvågen,Åpent stevne
2063,nsf/1529,NSF,2010-01-16,Norway,,Odderneshallen,Klubbstevne
2064,nsf/153,NSF,2001-03-10,Norway,,Sandehallen,Kretsstevne
2065,nsf/1530,NSF,2010-01-23,Norway,,Sandehallen,Åpent stevne
2066,nsf/1531,NSF,2010-01-25,Norway,,Gruben,Seriestevne
2067,nsf/1532,NSF,2010-01-29,Norway,,København Danmark,ER Equipment benkpress
2068,nsf/1533,NSF,2010-02-06,Norway,,Sandehallen,Benk-cup
2069,nsf/1534,NSF,2010-02-05,Norway,,Elnesvågen,Benkpresstevne
2070,nsf/1535,NSF,2010-02-06,Norway,,Ganddal,Seriestevne
2071,nsf/1536,NSF,2010-02-10,Norway,,Halden,Klubbmesterskap
2072,nsf/1538,NSF,1995-02-12,Norway,,Skognhallen,Midt-Norsk Mesterskap
2073,nsf/154,NSF,2001-03-17,Norway,,Bergen,Seriestevne
2074,nsf/1540,NSF,1983-12-17,Norway,,Askim helsestudio,Klubbstevne
2075,nsf/1544,NSF,2010-02-27,Norway,,Bjølsenhallen,RM Styrkeløft Region øst
2076,nsf/1545,NSF,2010-02-27,Norway,,Bjølsenhallen,RM Benkpress Region øst
2077,nsf/1546,NSF,2010-02-27,Norway,,Sande,RM-øst
2078,nsf/1547,NSF,2010-02-27,Norway,,Rana,RM Nord
2079,nsf/1548,NSF,2010-02-20,Norway,,Sjøholt,Åpent stevne
2080,nsf/1549,NSF,2010-02-27,Norway,,Brumunddal,Regionsmesterskap
2081,nsf/155,NSF,2001-03-19,Norway,,Halden,Klubbmesterskap
2082,nsf/1550,NSF,2010-02-28,Norway,,Lurahallen,RM sør-vest Benkpress
2083,nsf/1551,NSF,2010-02-28,Norway,,Lurahallen,RM sør-vest
2084,nsf/1552,NSF,2010-02-27,Norway,,Melhus,RM Midt-Norge
2085,nsf/1553,NSF,2010-02-27,Norway,,Alta,Finmarkmesterskapet
2086,nsf/1568,NSF,2010-02-27,Norway,,Haukelandshallen,RM Styrkeløft Region Vest
2087,nsf/1569,NSF,2010-02-27,Norway,,Haukelandshallen,RM Benkpress Region Vest
2088,nsf/157,NSF,2001-04-07,Norway,,Skoger,Kretsstevne
2089,nsf/1571,NSF,2010-02-18,Norway,,Bergen,Klubbstevne
2090,nsf/1572,NSF,2010-03-05,Norway,,Trondheim,Klubbstevne
2091,nsf/1573,NSF,2010-03-17,Norway,,Halden,Klubbmesterskap
2092,nsf/1574,NSF,2010-03-24,Norway,,Lurahallen Sandnes,Klubbstevne
2093,nsf/1575,NSF,2010-03-13,Norway,,Drammen,Klubbstevne
2094,nsf/1576,NSF,2010-03-28,Norway,,Askim,NM Benkpress
2095,nsf/1585,NSF,1987-12-27,Norway,,Nes,Klubbstevne
2096,nsf/1586,NSF,1987-11-09,Norway,,Spikkestad,Seriestevne
2097,nsf/1589,NSF,1987-05-23,Norway,,Sandehallen,KM
2098,nsf/159,NSF,2001-04-21,Norway,,Hof,Nordisk Ungdom/JR
2099,nsf/1590,NSF,1987-12-19,Norway,,Stavanger,Klubbstevne
2100,nsf/1591,NSF,1987-12-19,Norway,,Bergen,Åpent stevne
2101,nsf/1593,NSF,2010-04-10,Norway,,Sandehallen,Seriestevne
2102,nsf/1594,NSF,2010-04-16,Norway,,Steinkjer,Åpent stevne
2103,nsf/1595,NSF,2010-04-24,Norway,,Drammen,Åpent stevne
2104,nsf/1596,NSF,2010-04-23,Norway,,Elnesvågen,Klubbstevne
2105,nsf/1598,NSF,2010-04-17,Norway,,Varhol,Åpent stevne
2106,nsf/1599,NSF,2010-04-14,Norway,,Brumunddal,Seriestevne
2107,nsf/16,NSF,2000-02-19,Norway,,Sande,Benkcup
2108,nsf/160,NSF,2001-04-21,Norway,,Sande,Kretsstevne
2109,nsf/1600,NSF,2010-04-17,Norway,,Skedsmo,Åpent stevne
2110,nsf/1601,NSF,2010-04-17,Norway,,Stavanger,Klubbstevne
2111,nsf/1602,NSF,2010-04-28,Norway,,Lurahallen,Klubbstevne
2112,nsf/1603,NSF,2010-04-24,Norway,,Godvik,Åpent stevne
2113,nsf/1604,NSF,2010-04-24,Norway,,Gruben,Klubbstevne
2114,nsf/1605,NSF,2010-04-23,Norway,,Bergen,Åpent stevne
2115,nsf/1607,NSF,2010-04-28,Norway,,Elnesvågen,Klubbstevne
2116,nsf/1608,NSF,2010-04-26,Norway,,Gressvik,Klubbstevne
2117,nsf/1609,NSF,2010-05-12,Norway,,Lurahallen,Klubbstevne
2118,nsf/161,NSF,2001-04-21,Norway,,Oslo,Seriestevne
2119,nsf/1610,NSF,2010-05-12,Norway,,Brumunddal,Seriestevne
2120,nsf/1611,NSF,2010-05-08,Norway,,Årdalshallen,Åpent stevne
2121,nsf/1612,NSF,2010-05-08,Norway,,Alta,Åpent stevne
2122,nsf/1613,NSF,2010-05-15,Norway,,Haugesund,Klubbstevne
2123,nsf/1614,NSF,2010-05-14,Norway,,Gressvik,Klubbstevne
2124,nsf/1615,NSF,2010-05-15,Norway,,Skogn,Åpent stevne
2125,nsf/1616,NSF,2010-05-14,Norway,,Varhol,Åpent stevne
2126,nsf/1617,NSF,2010-05-08,Norway,,Odderneshallen,Klubbmesterskap
2127,nsf/1618,NSF,2010-05-08,Norway,,Gruva Melhus,Klubbstevne
2128,nsf/162,NSF,2001-04-25,Norway,,,Benkstevne
2129,nsf/1620,NSF,2010-05-22,Norway,,Ulefoss,Benkpress cup
2130,nsf/1625,NSF,2010-05-26,Norway,,Gruben,Seriestevne
2131,nsf/1626,NSF,2010-06-09,Norway,,Askim Bedriftsenter,Åpent stevne
2132,nsf/1628,NSF,2010-06-09,Norway,,Bergen,Åpent stevne
2133,nsf/1629,NSF,2010-06-11,Norway,,Steinkjer,Åpent stevne
2134,nsf/163,NSF,2001-04-25,Norway,,Hommersåk,Seriestevne
2135,nsf/1630,NSF,2010-06-12,Norway,,Elnesvågen,Åpent stevne
2136,nsf/1631,NSF,2010-06-12,Norway,,Spikkestad,Åpent stevne
2137,nsf/1632,NSF,2010-06-16,Norway,,Hommersåk,Klubbstevne
2138,nsf/1633,NSF,2010-06-19,Norway,,Elnesvågen,Nasjonalt ungdom og junior
2139,nsf/1634,NSF,2010-06-19,Norway,,Sandehallen,Klubbmesterskap
2140,nsf/1636,NSF,1985-03-22,Norway,,Giskehallen Sandnes,NM
2141,nsf/164,NSF,2001-04-28,Norway,,,Veteran Nordisk
2142,nsf/1641,NSF,1979-03-19,Norway,,Oslo,NM Damer
2143,nsf/1642,NSF,1980-04-26,Norway,,Spikkestad,NM Damer
2144,nsf/1644,NSF,1982-03-27,Norway,,Skogn,NM Damer
2145,nsf/1645,NSF,2010-06-16,Norway,,Ganddal,Seriestevne
2146,nsf/1647,NSF,1990-11-24,Norway,,Mandal,Kretsstevne
2147,nsf/1648,NSF,1990-12-14,Norway,,Gruben Eldresenter,Julestevne
2148,nsf/1649,NSF,1990-12-15,Norway,,Stavanger,Julestevne
2149,nsf/165,NSF,2001-04-28,Norway,,Sundbyfoss,Kretsstevne
2150,nsf/1650,NSF,1990-11-24,Norway,,Verdal,Klubbstevne
2151,nsf/1651,NSF,1990-10-31,Norway,,Halden,Seriestevne
2152,nsf/1652,NSF,1990-10-28,Norway,,Fredrikstad,Seriestevne
2153,nsf/1653,NSF,1990-10-27,Norway,,Brumunddal,Seriestevne
2154,nsf/1654,NSF,1991-01-26,Norway,,Voss,Kretsstevne
2155,nsf/1655,NSF,1990-10-27,Norway,,Sandehallen,Seriestevne
2156,nsf/1656,NSF,1990-10-25,Norway,,Gruben aldershjem,Lagserie
2157,nsf/1657,NSF,1990-10-28,Norway,,Stavanger,Lagserie
2158,nsf/1659,NSF,1990-11-24,Norway,,Turnhallen i Drammen,KM-Benkpress
2159,nsf/166,NSF,2001-04-28,Norway,,Brumunddal,Seriestevne
2160,nsf/1660,NSF,1990-11-10,Norway,,Halden,Lag KM-U
2161,nsf/1661,NSF,1990-10-27,Norway,,Finnmark distriktshøgskole,Klubb/seriestevne
2162,nsf/1662,NSF,1990-11-10,Norway,,Skedsmohallen,KM Benk
2163,nsf/1663,NSF,2010-06-26,Norway,,Skoger,Seriestevne
2164,nsf/1664,NSF,2010-06-25,Norway,,Varhol,Åpent stevne
2165,nsf/1665,NSF,1991-02-02,Norway,,Klubbhuset Skogn,Seriestevne
2166,nsf/1666,NSF,1991-12-14,Norway,,,Åpent stevne
2167,nsf/1667,NSF,1991-12-14,Norway,,Stavanger,Lagfinale
2168,nsf/1668,NSF,1991-12-07,Norway,,Inderøy,Klubbmesterskap
2169,nsf/1669,NSF,1991-12-03,Norway,,Røros,Klubbstevne i knebøy
2170,nsf/167,NSF,2001-04-28,Norway,,Lurahallen,Seriestevne
